accuracies,precisions,recalls,f1_scores,mean_accuracy,std_dev,training_times,testing_times,places,Combination
0.8922056384742952,0.8903745409794046,0.8922056384742952,0.890064902652986,0.891044776119403,0.010515979344933785,0.11632966995239258,[0.16068267822265625],0.91415313225058,4
0.8689883913764511,0.8698437925395678,0.8689883913764511,0.8693455727389146,0.891044776119403,0.010515979344933785,0.11263012886047363,[0.16068267822265625],0.91415313225058,4
0.900497512437811,0.8999108550336701,0.900497512437811,0.8997032757685444,0.891044776119403,0.010515979344933785,0.11017489433288574,[0.16068267822265625],0.91415313225058,4
0.8888888888888888,0.8891757053959579,0.8888888888888888,0.8873506995788989,0.891044776119403,0.010515979344933785,0.11467123031616211,[0.16068267822265625],0.91415313225058,4
0.8888888888888888,0.8872262526838703,0.8888888888888888,0.8877428627698397,0.8819237147595356,0.012798528279651559,0.11630535125732422,[0.16936278343200684],0.9025522041763341,5
0.8839137645107794,0.8821325271351174,0.8839137645107794,0.8822231375640012,0.8819237147595356,0.012798528279651559,0.11218929290771484,[0.16936278343200684],0.9025522041763341,5
0.8938640132669984,0.8937439354098975,0.8938640132669984,0.8924365609834586,0.8819237147595356,0.012798528279651559,0.1135716438293457,[0.16936278343200684],0.9025522041763341,5
0.8706467661691543,0.8693468224596457,0.8706467661691543,0.8699011389024821,0.8819237147595356,0.012798528279651559,0.11518621444702148,[0.16936278343200684],0.9025522041763341,5
0.8822553897180763,0.8810170551032233,0.8822553897180763,0.8810723719969589,0.8819237147595356,0.012798528279651559,0.11256885528564453,[0.16936278343200684],0.9025522041763341,5
0.9021558872305141,0.9005718542638838,0.9021558872305141,0.9004201343265587,0.8819237147595356,0.012798528279651559,0.11690759658813477,[0.16936278343200684],0.9025522041763341,5
0.8888888888888888,0.8889663855784341,0.8888888888888888,0.8882796136608936,0.8819237147595356,0.012798528279651559,0.11169648170471191,[0.16936278343200684],0.9025522041763341,5
0.8557213930348259,0.8561459573201666,0.8557213930348259,0.8556680038656702,0.8819237147595356,0.012798528279651559,0.10959315299987793,[0.16936278343200684],0.9025522041763341,5
0.8689883913764511,0.8687075587152553,0.8689883913764511,0.8679403360940205,0.8819237147595356,0.012798528279651559,0.10962128639221191,[0.16936278343200684],0.9025522041763341,5
0.8839137645107794,0.883390338587919,0.8839137645107794,0.882981852866571,0.8819237147595356,0.012798528279651559,0.09998798370361328,[0.16936278343200684],0.9025522041763341,5
0.9038142620232172,0.9021208571410313,0.9038142620232172,0.9023664869199091,0.9018242122719734,0.011412703505197507,0.1479942798614502,[0.23367929458618164],0.925754060324826,6
0.9021558872305141,0.9018948092828233,0.9021558872305141,0.9011368273717825,0.9018242122719734,0.011412703505197507,0.16413211822509766,[0.23367929458618164],0.925754060324826,6
0.912106135986733,0.9117876814117548,0.912106135986733,0.9114865474819414,0.9018242122719734,0.011412703505197507,0.15000462532043457,[0.23367929458618164],0.925754060324826,6
0.8955223880597015,0.8944185552491009,0.8955223880597015,0.8946328766366101,0.9018242122719734,0.011412703505197507,0.14902448654174805,[0.23367929458618164],0.925754060324826,6
0.8922056384742952,0.8906689187894633,0.8922056384742952,0.8910062785825261,0.9018242122719734,0.011412703505197507,0.14123106002807617,[0.23367929458618164],0.925754060324826,6
0.9220563847429519,0.9229076795640069,0.9220563847429519,0.9207401771252111,0.9018242122719734,0.011412703505197507,0.13913941383361816,[0.23367929458618164],0.925754060324826,6
0.9087893864013267,0.9072534530472635,0.9087893864013267,0.9075184934957121,0.9018242122719734,0.011412703505197507,0.17957401275634766,[0.23367929458618164],0.925754060324826,6
0.8772802653399668,0.8786432962826982,0.8772802653399668,0.8778213255574636,0.9018242122719734,0.011412703505197507,0.15205073356628418,[0.23367929458618164],0.925754060324826,6
0.9021558872305141,0.9023471702712168,0.9021558872305141,0.9019994560982176,0.9018242122719734,0.011412703505197507,0.13143682479858398,[0.23367929458618164],0.925754060324826,6
0.9021558872305141,0.9018096023791059,0.9021558872305141,0.9014274427705276,0.9018242122719734,0.011412703505197507,0.14845824241638184,[0.23367929458618164],0.925754060324826,6
