accuracies,precisions,recalls,f1_scores,mean_accuracy,std_dev,training_times,testing_times,places,Combination
0.7595356550580431,0.75364775888623,0.7595356550580431,0.7548829077623037,0.7407960199004975,0.017393972142888608,0.18472623825073242,[0.2146148681640625],0.7726218097447796,4
0.7230514096185738,0.7120583845601606,0.7230514096185738,0.7148690801994484,0.7407960199004975,0.017393972142888608,0.1955122947692871,[0.2146148681640625],0.7726218097447796,4
0.7479270315091211,0.7381870679613599,0.7479270315091211,0.739756945520149,0.7407960199004975,0.017393972142888608,0.19259119033813477,[0.2146148681640625],0.7726218097447796,4
0.7180762852404643,0.71231232285644,0.7180762852404643,0.7126065686218561,0.7407960199004975,0.017393972142888608,0.18593478202819824,[0.2146148681640625],0.7726218097447796,4
0.7529021558872305,0.7464662072560951,0.7529021558872305,0.7483087602334634,0.7407960199004975,0.017393972142888608,0.19257640838623047,[0.2146148681640625],0.7726218097447796,4
0.7330016583747927,0.7223134752973579,0.7330016583747927,0.7245099090582866,0.7407960199004975,0.017393972142888608,0.18660759925842285,[0.2146148681640625],0.7726218097447796,4
0.7694859038142621,0.7631533016266976,0.7694859038142621,0.7648735431094419,0.761028192371476,0.013903670261176242,0.20157122611999512,[0.21789813041687012],0.796983758700696,5
0.7810945273631841,0.7736085284554249,0.7810945273631841,0.7754006220567984,0.761028192371476,0.013903670261176242,0.19262361526489258,[0.21789813041687012],0.796983758700696,5
0.7545605306799337,0.7448489354942751,0.7545605306799337,0.7479568841651446,0.761028192371476,0.013903670261176242,0.19919824600219727,[0.21789813041687012],0.796983758700696,5
0.7396351575456053,0.732587337881848,0.7396351575456053,0.735465201416688,0.761028192371476,0.013903670261176242,0.1776134967803955,[0.21789813041687012],0.796983758700696,5
0.7827529021558872,0.7751154233691927,0.7827529021558872,0.7771086120528715,0.761028192371476,0.013903670261176242,0.17836952209472656,[0.21789813041687012],0.796983758700696,5
0.7479270315091211,0.7406168347103207,0.7479270315091211,0.7425526910099627,0.761028192371476,0.013903670261176242,0.19637250900268555,[0.21789813041687012],0.796983758700696,5
0.7545605306799337,0.7459849064092001,0.7545605306799337,0.7480408869260475,0.761028192371476,0.013903670261176242,0.2074875831604004,[0.21789813041687012],0.796983758700696,5
0.7479270315091211,0.7432327736099971,0.7479270315091211,0.7444360761900068,0.761028192371476,0.013903670261176242,0.2017989158630371,[0.21789813041687012],0.796983758700696,5
0.7611940298507462,0.759089317437555,0.7611940298507462,0.7589670842814681,0.761028192371476,0.013903670261176242,0.19110679626464844,[0.21789813041687012],0.796983758700696,5
0.7711442786069652,0.766292144687118,0.7711442786069652,0.7673866800761004,0.761028192371476,0.013903670261176242,0.19472312927246094,[0.21789813041687012],0.796983758700696,5
0.8192371475953566,0.8149403632986586,0.8192371475953566,0.8154480961888522,0.8033167495854062,0.02099269306593256,0.249647855758667,[0.2640233039855957],0.8097447795823666,6
0.8225538971807629,0.8194054281449653,0.8225538971807629,0.8169425965870913,0.8033167495854062,0.02099269306593256,0.23423242568969727,[0.2640233039855957],0.8097447795823666,6
0.8059701492537313,0.800260276055081,0.8059701492537313,0.801255089867084,0.8033167495854062,0.02099269306593256,0.23238182067871094,[0.2640233039855957],0.8097447795823666,6
0.7860696517412935,0.7786894007679698,0.7860696517412935,0.7800223560755696,0.8033167495854062,0.02099269306593256,0.23569464683532715,[0.2640233039855957],0.8097447795823666,6
0.8391376451077943,0.8363515639635043,0.8391376451077943,0.8361011701126855,0.8033167495854062,0.02099269306593256,0.2321176528930664,[0.2640233039855957],0.8097447795823666,6
0.7645107794361525,0.7565630623364725,0.7645107794361525,0.7585531599640875,0.8033167495854062,0.02099269306593256,0.23006629943847656,[0.2640233039855957],0.8097447795823666,6
0.7976782752902156,0.7909526475207963,0.7976782752902156,0.7920623455475154,0.8033167495854062,0.02099269306593256,0.22986245155334473,[0.2640233039855957],0.8097447795823666,6
0.7827529021558872,0.7770691712415805,0.7827529021558872,0.7777571937890437,0.8033167495854062,0.02099269306593256,0.23131775856018066,[0.2640233039855957],0.8097447795823666,6
0.8175787728026535,0.8111201616623623,0.8175787728026535,0.8126196852631346,0.8033167495854062,0.02099269306593256,0.22943902015686035,[0.2640233039855957],0.8097447795823666,6
0.7976782752902156,0.7918484055944202,0.7976782752902156,0.7933279416185485,0.8033167495854062,0.02099269306593256,0.227311372756958,[0.2640233039855957],0.8097447795823666,6
0.6086235489220564,0.6024637658645534,0.6086235489220564,0.6045320131297647,0.6024875621890546,0.013101160862354883,0.15041208267211914,[0.15016651153564453],0.6438515081206496,7
0.6169154228855721,0.6108182879810513,0.6169154228855721,0.6108960259096554,0.6024875621890546,0.013101160862354883,0.15121006965637207,[0.15016651153564453],0.6438515081206496,7
0.5953565505804311,0.5899487093597123,0.5953565505804311,0.5920865783340533,0.6024875621890546,0.013101160862354883,0.15018391609191895,[0.15016651153564453],0.6438515081206496,7
0.6069651741293532,0.6008828555349,0.6069651741293532,0.6032188081715084,0.6024875621890546,0.013101160862354883,0.14977192878723145,[0.15016651153564453],0.6438515081206496,7
0.6185737976782753,0.6140405596125693,0.6185737976782753,0.615422272740487,0.6024875621890546,0.013101160862354883,0.14711380004882812,[0.15016651153564453],0.6438515081206496,7
0.5837479270315091,0.5759855140643515,0.5837479270315091,0.5785800017516761,0.6024875621890546,0.013101160862354883,0.14859557151794434,[0.15016651153564453],0.6438515081206496,7
0.593698175787728,0.5850256503706195,0.593698175787728,0.5872262100965213,0.6024875621890546,0.013101160862354883,0.14812922477722168,[0.15016651153564453],0.6438515081206496,7
0.6102819237147595,0.6030692497137551,0.6102819237147595,0.6046049574549557,0.6024875621890546,0.013101160862354883,0.15850019454956055,[0.15016651153564453],0.6438515081206496,7
0.5787728026533997,0.5799004222735464,0.5787728026533997,0.5778109373787462,0.6024875621890546,0.013101160862354883,0.14640474319458008,[0.15016651153564453],0.6438515081206496,7
0.6119402985074627,0.6062788003489904,0.6119402985074627,0.6074276834842485,0.6024875621890546,0.013101160862354883,0.15526604652404785,[0.15016651153564453],0.6438515081206496,7
0.7645107794361525,0.7621949681178729,0.7645107794361525,0.7606488207287398,0.748424543946932,0.014033613929048111,0.19916367530822754,[0.24541926383972168],0.7621809744779582,8
0.7694859038142621,0.7664998813239112,0.7694859038142621,0.7648726649800895,0.748424543946932,0.014033613929048111,0.1946253776550293,[0.24541926383972168],0.7621809744779582,8
0.7396351575456053,0.7353182079061741,0.7396351575456053,0.7367542988162518,0.748424543946932,0.014033613929048111,0.20210552215576172,[0.24541926383972168],0.7621809744779582,8
0.7296849087893864,0.723220831110504,0.7296849087893864,0.7241645466693427,0.748424543946932,0.014033613929048111,0.19240641593933105,[0.24541926383972168],0.7621809744779582,8
0.7661691542288557,0.7623948482631044,0.7661691542288557,0.762893582141368,0.748424543946932,0.014033613929048111,0.19444561004638672,[0.24541926383972168],0.7621809744779582,8
0.7346600331674958,0.7287608091664158,0.7346600331674958,0.7293532571311362,0.748424543946932,0.014033613929048111,0.19652199745178223,[0.24541926383972168],0.7621809744779582,8
0.746268656716418,0.7374135285290238,0.746268656716418,0.73763736139018,0.748424543946932,0.014033613929048111,0.1868441104888916,[0.24541926383972168],0.7621809744779582,8
0.7313432835820896,0.7275390564529837,0.7313432835820896,0.729056000745895,0.748424543946932,0.014033613929048111,0.1951894760131836,[0.24541926383972168],0.7621809744779582,8
0.7479270315091211,0.7395703971442035,0.7479270315091211,0.7419013309737298,0.748424543946932,0.014033613929048111,0.17656469345092773,[0.24541926383972168],0.7621809744779582,8
0.7545605306799337,0.7494034982011218,0.7545605306799337,0.7489786454121459,0.748424543946932,0.014033613929048111,0.2233905792236328,[0.24541926383972168],0.7621809744779582,8
0.7611940298507462,0.755750964276493,0.7611940298507462,0.7557104434026265,0.7628524046434494,0.013513465198980676,0.2180345058441162,[0.22213268280029297],0.7888631090487239,9
0.7728026533996684,0.767265446808906,0.7728026533996684,0.7663492385635959,0.7628524046434494,0.013513465198980676,0.22987031936645508,[0.22213268280029297],0.7888631090487239,9
0.75787728026534,0.7487506719111985,0.75787728026534,0.7518273755870306,0.7628524046434494,0.013513465198980676,0.2349376678466797,[0.22213268280029297],0.7888631090487239,9
0.7645107794361525,0.7614065811398446,0.7645107794361525,0.7620941968963495,0.7628524046434494,0.013513465198980676,0.21325945854187012,[0.22213268280029297],0.7888631090487239,9
0.7711442786069652,0.7634815341283003,0.7711442786069652,0.7653180849087603,0.7628524046434494,0.013513465198980676,0.23082375526428223,[0.22213268280029297],0.7888631090487239,9
0.7479270315091211,0.7448701225033585,0.7479270315091211,0.7457946324349355,0.7628524046434494,0.013513465198980676,0.2244412899017334,[0.22213268280029297],0.7888631090487239,9
0.7611940298507462,0.7492663369230306,0.7611940298507462,0.7504480611222791,0.7628524046434494,0.013513465198980676,0.23731732368469238,[0.22213268280029297],0.7888631090487239,9
0.746268656716418,0.7416884802566688,0.746268656716418,0.7434023469484065,0.7628524046434494,0.013513465198980676,0.225175142288208,[0.22213268280029297],0.7888631090487239,9
0.7512437810945274,0.7452564122311363,0.7512437810945274,0.7471640233885346,0.7628524046434494,0.013513465198980676,0.22384905815124512,[0.22213268280029297],0.7888631090487239,9
0.7943615257048093,0.7912206056057515,0.7943615257048093,0.7906424028198848,0.7628524046434494,0.013513465198980676,0.2282576560974121,[0.22213268280029297],0.7888631090487239,9
0.8308457711442786,0.8303502454777262,0.8308457711442786,0.8269384967564191,0.8034825870646765,0.013168164199738184,0.23671627044677734,[0.2836785316467285],0.814385150812065,10
0.8208955223880597,0.8199008196667096,0.8208955223880597,0.8170670988759801,0.8034825870646765,0.013168164199738184,0.240936279296875,[0.2836785316467285],0.814385150812065,10
0.7943615257048093,0.7900478792496339,0.7943615257048093,0.790318615346342,0.8034825870646765,0.013168164199738184,0.22549962997436523,[0.2836785316467285],0.814385150812065,10
0.7960199004975125,0.7909524787776758,0.7960199004975125,0.792212346933839,0.8034825870646765,0.013168164199738184,0.22918009757995605,[0.2836785316467285],0.814385150812065,10
0.802653399668325,0.7986955288366571,0.802653399668325,0.7976960614363353,0.8034825870646765,0.013168164199738184,0.2271714210510254,[0.2836785316467285],0.814385150812065,10
0.7993366500829188,0.7959639335218,0.7993366500829188,0.7965811328955287,0.8034825870646765,0.013168164199738184,0.23783159255981445,[0.2836785316467285],0.814385150812065,10
0.7993366500829188,0.7959701984892887,0.7993366500829188,0.7913832811194962,0.8034825870646765,0.013168164199738184,0.2368907928466797,[0.2836785316467285],0.814385150812065,10
0.7810945273631841,0.7781453316223909,0.7810945273631841,0.7787858209184679,0.8034825870646765,0.013168164199738184,0.21717286109924316,[0.2836785316467285],0.814385150812065,10
0.8043117744610282,0.7978554319048032,0.8043117744610282,0.7995192106693423,0.8034825870646765,0.013168164199738184,0.22137713432312012,[0.2836785316467285],0.814385150812065,10
0.8059701492537313,0.8035804550657684,0.8059701492537313,0.8012775356513748,0.8034825870646765,0.013168164199738184,0.2330477237701416,[0.2836785316467285],0.814385150812065,10
0.6683250414593698,0.6605248202821399,0.6683250414593698,0.6618470622165313,0.6540630182421227,0.011801291459142426,0.2045605182647705,[0.24335122108459473],0.7169373549883991,11
